Causa de muerte,CCAA,Año,TME
Todas las enfermedades infecciosas y parasitarias,Madrid,1993,0.033933797883779426
Todos los tumores,Madrid,1993,0.18901145300467181
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Madrid,1993,0.0027234506796003405
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Madrid,1993,0.015764207218416572
Todos los trastornos mentales y del comportamiento,Madrid,1993,0.013975079034737515
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Madrid,1993,0.01178836681024089
Todas las enfermedades del sistema circulatorio,Madrid,1993,0.23707936353951578
Todas las enfermedades del sistema respiratorio,Madrid,1993,0.0756403637655423
Todas las enfermedades del sistema digestivo,Madrid,1993,0.04313786842870613
Todas las enfermedades de la piel y del tejido subcutáneo,Madrid,1993,0.0006758928693898655
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Madrid,1993,0.003677652377562504
Todas las enfermedades del sistema genitourinario,Madrid,1993,0.020197269273532454
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Madrid,1993,0.0
Todas las afecciones originadas en el periodo perinatal,Madrid,1993,0.0024252626489871644
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Madrid,1993,0.0028626050938864896
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Madrid,1993,0.02357673362048178
Todas las causas externas de mortalidad,Madrid,1993,0.03051457513274834
Todas las causas,Murcia,1993,0.7905403579147704
Todas las enfermedades infecciosas y parasitarias,Murcia,1993,0.01407351969407337
Todos los tumores,Murcia,1993,0.1834217666088503
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Murcia,1993,0.002516457163840934
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Murcia,1993,0.02712181609917451
Todos los trastornos mentales y del comportamiento,Murcia,1993,0.017055987443810774
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Murcia,1993,0.01090464770997738
Todas las enfermedades del sistema circulatorio,Murcia,1993,0.3113882734960207
Todas las enfermedades del sistema respiratorio,Murcia,1993,0.08611875627366751
Todas las enfermedades del sistema digestivo,Murcia,1993,0.04166134637914435
Todas las enfermedades de la piel y del tejido subcutáneo,Murcia,1993,0.0017708402264065832
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Murcia,1993,0.005126116444861161
Todas las enfermedades del sistema genitourinario,Murcia,1993,0.020690870013803233
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Murcia,1993,0.0
Todas las afecciones originadas en el periodo perinatal,Murcia,1993,0.0038212868043510477
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Murcia,1993,0.004100893155888929
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Murcia,1993,0.021250082716878997
Todas las causas externas de mortalidad,Murcia,1993,0.03951769768402059
Todas las causas,Navarra,1993,0.8594286845506511
Todas las enfermedades infecciosas y parasitarias,Navarra,1993,0.014656923302414204
Todos los tumores,Navarra,1993,0.22670643705422489
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Navarra,1993,0.003045594452449705
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Navarra,1993,0.025887552845822493
Todos los trastornos mentales y del comportamiento,Navarra,1993,0.01827356671469823
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Navarra,1993,0.022461259086816576
Todas las enfermedades del sistema circulatorio,Navarra,1993,0.31845496993427225
Todas las enfermedades del sistema respiratorio,Navarra,1993,0.09022573565382251
Todas las enfermedades del sistema digestivo,Navarra,1993,0.04016377684168049
Todas las enfermedades de la piel y del tejido subcutáneo,Navarra,1993,0.0007613986131124262
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Navarra,1993,0.00837538474423669
Todas las enfermedades del sistema genitourinario,Navarra,1993,0.022080559780260363
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Navarra,1993,0.0
Todas las afecciones originadas en el periodo perinatal,Navarra,1993,0.0022841958393372786
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Navarra,1993,0.003045594452449705
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Navarra,1993,0.018844615674532546
Todas las causas externas de mortalidad,Navarra,1993,0.044161119560520726
Todas las causas,País Vasco,1993,0.7977349464989567
Todas las enfermedades infecciosas y parasitarias,País Vasco,1993,0.023118615623046693
Todos los tumores,País Vasco,1993,0.22714277695483118
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",País Vasco,1993,0.0023308892294841314
"Todas las enfermedades endocrinas, nutricionales y metabólicas",País Vasco,1993,0.020882864729459872
Todos los trastornos mentales y del comportamiento,País Vasco,1993,0.02492624400509561
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,País Vasco,1993,0.017362746301259346
Todas las enfermedades del sistema circulatorio,País Vasco,1993,0.27257133234579745
Todas las enfermedades del sistema respiratorio,País Vasco,1993,0.07630094538964381
Todas las enfermedades del sistema digestivo,País Vasco,1993,0.04300252782558479
Todas las enfermedades de la piel y del tejido subcutáneo,País Vasco,1993,0.0020454742217921973
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,País Vasco,1993,0.006088853497427935
Todas las enfermedades del sistema genitourinario,País Vasco,1993,0.013366936193572264
"Todos los fallecimientos a causa del embarazo, parto o puerperio",País Vasco,1993,4.756916794865574e-05
Todas las afecciones originadas en el periodo perinatal,País Vasco,1993,0.0019027667179462298
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",País Vasco,1993,0.0028541500769193448
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",País Vasco,1993,0.022119663096124922
Todas las causas externas de mortalidad,País Vasco,1993,0.04167059112302243
Todas las causas,La Rioja,1993,0.937647036681535
Todas las enfermedades infecciosas y parasitarias,La Rioja,1993,0.017315039617563473
Todos los tumores,La Rioja,1993,0.23149455140872902
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",La Rioja,1993,0.003387725142566767
"Todas las enfermedades endocrinas, nutricionales y metabólicas",La Rioja,1993,0.022584834283778443
Todos los trastornos mentales y del comportamiento,La Rioja,1993,0.018067867427022755
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,La Rioja,1993,0.01656221180810419
Todas las enfermedades del sistema circulatorio,La Rioja,1993,0.3598516929215365
Todas las enfermedades del sistema respiratorio,La Rioja,1993,0.09259782056349161
Todas las enfermedades del sistema digestivo,La Rioja,1993,0.05759132742363503
Todas las enfermedades de la piel y del tejido subcutáneo,La Rioja,1993,0.002634897333107485
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,La Rioja,1993,0.011292417141889222
Todas las enfermedades del sistema genitourinario,La Rioja,1993,0.01618579790337455
"Todos los fallecimientos a causa del embarazo, parto o puerperio",La Rioja,1993,0.0
Todas las afecciones originadas en el periodo perinatal,La Rioja,1993,0.003387725142566767
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",La Rioja,1993,0.003011311237837126
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",La Rioja,1993,0.03350083752093803
Todas las causas externas de mortalidad,La Rioja,1993,0.048180979805394014
Todas las causas,Ceuta,1993,0.6661894257038087
Todas las enfermedades infecciosas y parasitarias,Ceuta,1993,0.02337506756855469
Todos los tumores,Ceuta,1993,0.1607035895338135
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Ceuta,1993,0.002921883446069336
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Ceuta,1993,0.02191412584552002
Todos los trastornos mentales y del comportamiento,Ceuta,1993,0.020453184122485354
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Ceuta,1993,0.013148475507312012
Todas las enfermedades del sistema circulatorio,Ceuta,1993,0.2673523353153443
Todas las enfermedades del sistema respiratorio,Ceuta,1993,0.06574237753656006
Todas las enfermedades del sistema digestivo,Ceuta,1993,0.04090636824497071
Todas las enfermedades de la piel y del tejido subcutáneo,Ceuta,1993,0.0
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Ceuta,1993,0.002921883446069336
Todas las enfermedades del sistema genitourinario,Ceuta,1993,0.011687533784277344
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Ceuta,1993,0.0
Todas las afecciones originadas en el periodo perinatal,Ceuta,1993,0.010226592061242677
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Ceuta,1993,0.001460941723034668
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Ceuta,1993,0.005843766892138672
Todas las causas externas de mortalidad,Ceuta,1993,0.01753130067641602
Todas las causas,Melilla,1993,0.6304674685620557
Todas las enfermedades infecciosas y parasitarias,Melilla,1993,0.018794423182066703
Todos los tumores,Melilla,1993,0.16573264078731548
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Melilla,1993,0.006834335702569709
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Melilla,1993,0.03417167851284855
Todos los trastornos mentales y del comportamiento,Melilla,1993,0.0017085839256424274
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Melilla,1993,0.008542919628212138
Todas las enfermedades del sistema circulatorio,Melilla,1993,0.2306588299617277
Todas las enfermedades del sistema respiratorio,Melilla,1993,0.04271459814106069
Todas las enfermedades del sistema digestivo,Melilla,1993,0.030754510661563695
Todas las enfermedades de la piel y del tejido subcutáneo,Melilla,1993,0.0
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Melilla,1993,0.0051257517769272825
Todas las enfermedades del sistema genitourinario,Melilla,1993,0.02050300710770913
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Melilla,1993,0.0
Todas las afecciones originadas en el periodo perinatal,Melilla,1993,0.0017085839256424274
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Melilla,1993,0.0017085839256424274
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Melilla,1993,0.022211591033351557
Todas las causas externas de mortalidad,Melilla,1993,0.039297430289775837
Todas las causas,Andalucía,1992,0.7828759037563089
Todas las enfermedades infecciosas y parasitarias,Andalucía,1992,0.016858372767411464
Todos los tumores,Andalucía,1992,0.18339388692772843
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Andalucía,1992,0.0025065549994027236
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Andalucía,1992,0.02714240985067521
Todos los trastornos mentales y del comportamiento,Andalucía,1992,0.009324384597778132
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Andalucía,1992,0.009267091912077498
Todas las enfermedades del sistema circulatorio,Andalucía,1992,0.31920619838108055
Todas las enfermedades del sistema respiratorio,Andalucía,1992,0.07493883289642886
Todas las enfermedades del sistema digestivo,Andalucía,1992,0.04948655727392235
Todas las enfermedades de la piel y del tejido subcutáneo,Andalucía,1992,0.0009166829712101389
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Andalucía,1992,0.006645951541273507
Todas las enfermedades del sistema genitourinario,Andalucía,1992,0.016543262996057975
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Andalucía,1992,4.296951427547526e-05
Todas las afecciones originadas en el periodo perinatal,Andalucía,1992,0.004182366056146259
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Andalucía,1992,0.004884201455979022
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Andalucía,1992,0.019035494824035545
